14.020000,15.339999,15.780000,16.580000,16.980000,21.719999,23.740000,25.080000,24.820000,25.080000,24.279999,22.020000,20.139999,18.100000,16.580000,14.920000,12.000000,10.219999,8.860000,6.260000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.860000,10.860000,10.860000,10.860000,11.440000,11.440000,11.440000,11.440000,11.440000,11.440000,11.440000,11.440000,11.440000,10.860000,10.219999,10.219999,9.559999,8.860000,8.080000,7.240000,7.240000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.440000,10.219999,8.860000,8.080000,7.240000,7.240000,7.240000,7.240000,8.080000,9.559999,10.860000,11.440000,12.540000,13.540000,14.020000,14.480000,14.920000,15.780000,16.180000,14.480000,17.359999,22.600000,20.459999,22.299999,24.000000,22.600000,23.459999,22.600000,20.459999,19.480000,18.799999,17.719999,16.180000,15.339999,13.540000,10.860000,9.559999,7.240000,5.100000,3.620000,0.000000,0.000000,13.540000,13.540000,14.920000,10.860000,12.000000,6.260000,8.860000,16.180000,7.240000,17.719999,10.860000,15.780000,19.139999,15.780000,18.100000,12.540000,13.540000,10.860000,10.219999,7.240000,8.080000,8.860000
12.540000,13.540000,13.540000,14.020000,14.480000,14.480000,14.020000,13.540000,18.100000,18.100000,17.359999,19.139999,17.719999,17.359999,17.359999,16.180000,15.780000,15.339999,13.040000,12.540000,10.860000,11.440000,11.440000,10.219999,8.860000,6.260000,6.260000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.440000,12.000000,12.540000,13.040000,13.540000,15.339999,17.719999,19.139999,18.459999,20.459999,20.459999,19.820000,20.459999,18.100000,17.719999,18.459999,15.780000,15.339999,13.540000,12.000000,11.440000,10.219999,10.219999,9.559999,8.080000,6.260000,5.100000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.040000,14.020000,14.480000,14.480000,14.480000,14.020000,13.540000,12.540000,11.440000,10.219999,9.559999,8.860000,8.080000,7.240000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,6.260000,8.080000,8.860000,8.080000,8.080000,6.260000,5.100000,8.860000,9.559999,10.219999,10.860000,12.540000,13.040000,14.020000,22.879999,24.279999,24.000000,25.340000,27.799999,30.059999,30.059999,30.920000,31.559999,28.719999,27.559999,28.039999,25.840000,24.000000,23.459999,20.459999,19.139999,16.980000,14.020000,12.540000,12.000000,11.440000,12.540000,14.480000,14.920000,12.540000,14.480000
12.000000,14.020000,16.180000,17.719999,18.799999,18.799999,18.799999,18.100000,17.359999,16.580000,15.780000,15.339999,14.480000,14.020000,13.040000,12.540000,11.440000,10.219999,9.559999,9.559999,8.860000,8.080000,7.240000,6.260000,6.260000,5.100000,3.620000,3.620000,3.620000,0.000000,6.260000,9.559999,9.559999,10.860000,11.440000,12.000000,12.540000,19.139999,23.180000,23.459999,26.099998,27.559999,29.840000,30.279999,31.559999,30.500000,29.619999,26.840000,24.279999,24.279999,21.719999,20.139999,18.100000,16.580000,14.920000,12.540000,10.219999,8.860000,9.559999,12.000000,14.480000,13.540000,14.480000,15.339999
12.000000,13.040000,14.480000,15.780000,16.580000,16.980000,16.980000,16.980000,16.580000,16.180000,15.339999,14.480000,14.920000,22.020000,21.719999,17.359999,15.780000,16.180000,15.780000,16.180000,15.780000,15.780000,24.279999,24.820000,26.840000,26.099998,26.599998,27.799999,26.099998,26.599998,25.840000,24.820000,23.180000,21.719999,21.100000,19.139999,18.100000,16.580000,15.339999,13.540000,13.040000,14.020000,13.040000,12.540000,10.860000,9.559999,13.540000,12.000000,15.780000,18.459999,14.020000,11.440000,16.980000,19.480000,13.040000,16.180000,18.100000,11.440000,14.020000,8.080000,9.559999,8.080000,11.440000,3.620000
10.219999,9.559999,9.559999,8.860000,8.080000,8.080000,7.240000,6.260000,5.100000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.860000,10.860000,11.440000,12.000000,11.440000,11.440000,11.440000,10.860000,10.219999,10.219999,9.559999,8.860000,8.080000,6.260000,6.260000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
