36.559998,36.919998,39.82,44.040001,34.52,12.54,14.92,15.78,10.219999,0,6.26,12,20.779999,28.039999,31.559999,33.18,31.139999,30.92,33.759998,39.639999,37.799999,31.34,27.32,27.08,22.6,18.799999,14.48,11.44,10.86,6.26,5.1,6.26,15.78,21.719999,16.98,11.44,13.04,25.84,25.08,13.04,24.279999,16.58,14.02,19.82,13.54,8.86,15.339999,14.02,8.86,9.559999,8.86,0,5.1,5.1,3.62,3.62,3.62,0,6.26,9.559999,16.18,10.86,9.559999,8.08
10.219999,9.559999,8.86,8.08,7.24,6.26,5.1,5.1,3.62,3.62,5.1,5.1,6.26,6.26,7.24,8.08,8.08,8.86,8.86,8.86,8.08,8.08,8.08,7.24,7.24,6.26,6.26,5.1,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0
42.200001,42.059998,44.779999,37.619999,19.48,9.559999,19.82,21.1,14.48,7.24,0,7.24,9.559999,18.459999,27.799999,27.32,35.279999,38.139999,31.559999,39.98,35.82,32.579998,33.18,36.559998,30.92,29.179998,27.08,24.279999,16.18,21.4,27.559999,32.579998,36.739998,38.139999,33.18,7.24,14.48,7.24,3.62,5.1,6.26,8.08,0,6.26,14.48,17.719999,14.48,5.1,10.86,15.78,15.78,7.24,3.62,3.62,3.62,3.62,7.24,3.62,3.62,0,8.86,15.78,15.339999,13.54
10.86,11.44,12,12.54,13.04,13.54,14.02,14.02,13.54,13.54,13.04,12,11.44,10.86,10.219999,10.219999,10.219999,9.559999,10.219999,10.219999,10.219999,10.219999,10.219999,10.219999,10.219999,9.559999,9.559999,9.559999,8.86,8.86,8.08,8.08,8.08,7.24,7.24,7.24,7.24,6.26,6.26,6.26,6.26,5.1,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.48,18.1,19.82,19.82,18.799999,16.98,14.48,10.86,6.26,0,0,0,3.62,6.26,8.08,9.559999,10.86,11.44,12,13.04,13.04,13.54,13.54,13.54,13.54,13.54,13.04,13.04,13.04,12.54,12.54,12,12,11.44,11.44,11.44,10.86,10.86,10.219999,10.219999,10.219999,9.559999,9.559999,8.86,8.86,8.86,8.08,8.08,8.08,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.08,7.24,6.26,6.26,5.1,3.62
11.44,12,12,12,12,12,12,12,12,12,12.54,14.02,15.339999,17.359999,19.139999,20.139999,20.459999,19.48,17.719999,15.78,13.54,10.86,8.86,7.24,5.1,3.62,0,0,0,0,0,0,0,0,0,3.62,3.62,3.62,3.62,5.1,5.1,6.26,7.24,8.08,8.86,9.559999,10.219999,10.219999,9.559999,9.559999,9.559999,9.559999,10.219999,10.219999,10.219999,10.219999,9.559999,8.08,8.08,37.259998,52.699997,61.32,60.459999,62.799999
14.02,13.04,10.219999,8.86,8.08,7.24,6.26,3.62,3.62,0,0,0,0,0,0,0,0,0,3.62,16.98,21.719999,23.74,28.959999,30.279999,29.179998,28.039999,28.26,17.719999,23.74,20.779999,16.98,15.78,16.58,18.799999,22.879999,21.1,42.68,47.200001,43.879997,41.899998,41.419998,42.360001,49.360001,50.279999,49.639999,54.419998,57.459999,59.699997,57.579998,58.599998,53.82,43.279999,47.619999,41.259998,29.179998,28.719999,26.34,25.599998,25.34,24,23.74,23.18,21.1,20.459999
10.86,9.559999,8.86,9.559999,8.86,10.219999,13.54,13.04,13.04,11.44,6.26,0,0,0,0,0,0,0,3.62,7.24,5.1,12,16.58,24.539999,20.779999,19.48,17.359999,18.1,14.48,8.86,3.62,0,0,8.86,8.08,8.08,9.559999,11.44,12.54,14.48,15.78,16.58,16.58,15.339999,14.92,13.04,10.86,8.86,8.86,8.86,7.24,5.1,5.1,0,6.26,5.1,0,0,3.62,8.86,10.219999,10.219999,10.86,13.04
18.1,10.86,7.24,3.62,0,0,0,0,0,0,0,0,0,0,3.62,3.62,0,0,0,0,0,0,0,0,0,5.1,8.08,8.86,6.26,3.62,0,0,0,0,0,0,0,0,0,0,3.62,5.1,6.26,6.26,6.26,5.1,5.1,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,0,0,0,0,0,0,3.62,6.26,6.26
16.58,20.139999,25.08,16.98,12,25.84,27.559999,22.879999,19.139999,17.359999,16.18,15.78,24,34.34,54.299999,45.639999,56.199997,53.939999,49.360001,31.34,21.1,28.719999,62.279999,60.139999,37.079998,38.139999,31.559999,30.5,24.539999,20.459999,17.719999,12.54,8.86,10.219999,8.86,5.1,14.48,14.02,24,32.18,21.4,10.219999,0,6.26,9.559999,8.08,7.24,5.1,3.62,7.24,11.44,12,7.24,6.26,8.08,8.08,6.26,3.62,3.62,3.62,0,0,0,0
